Timestamp,Relative time (in days),T (°C),RH (%),CO2 (ppm),NO2 (ppb),O3 (ppb),NO (ppb),SO2 (ppb),CO (ppb),H2S (ppb),TVOC (µg/m3 eq.),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3)
2021-03-16T23:36:03.271784,1.596,23.27,35.20,582.56,0.00,21.67,7.35,1.16,263.34,0.02,295.95,7.91,15.47,23.03
2021-03-16T23:39:03.499917,1.598,23.37,35.10,587.69,1.27,21.89,7.54,1.16,259.78,0.01,270.18,7.61,13.53,17.21
2021-03-16T23:42:03.710147,1.600,23.47,34.89,589.73,0.00,25.42,7.54,1.18,259.02,0.01,257.30,7.31,13.76,21.09
2021-03-16T23:45:03.931628,1.602,23.37,34.79,589.73,0.42,22.87,7.45,1.15,257.94,0.01,231.54,7.01,13.30,25.94
2021-03-16T23:48:04.150839,1.604,23.47,34.68,582.56,0.85,21.07,7.64,1.11,256.65,0.01,205.77,7.16,13.07,29.50
2021-03-16T23:51:04.387063,1.606,23.47,34.58,587.69,0.85,21.82,7.64,1.12,254.28,0.00,192.89,7.16,12.62,17.31
2021-03-16T23:54:04.612755,1.608,23.57,34.47,590.76,0.42,26.61,7.79,1.10,251.69,0.00,167.13,7.31,14.79,22.16
2021-03-16T23:57:04.871982,1.610,23.57,34.37,587.69,2.96,18.82,7.54,1.12,252.12,0.01,167.13,6.86,14.22,24.11
2021-03-17T00:00:05.108848,1.613,23.47,34.47,578.47,3.81,17.46,7.64,1.10,249.31,0.00,154.25,6.86,12.96,17.10
2021-03-17T00:03:05.352316,1.615,23.57,34.37,583.59,3.38,22.26,7.79,1.09,248.13,0.01,141.36,7.46,14.22,24.32
2021-03-17T00:06:05.590268,1.617,23.57,34.47,590.76,3.38,24.13,7.88,1.14,248.56,0.02,154.25,6.86,13.19,18.07
2021-03-17T00:09:05.840474,1.619,23.68,34.37,594.86,6.77,20.22,7.79,1.00,247.59,0.02,141.36,7.31,14.10,17.21
2021-03-17T00:12:06.058493,1.621,23.68,34.16,587.69,5.07,24.05,7.74,0.99,246.29,0.02,115.60,6.71,12.05,18.61
2021-03-17T00:15:06.278327,1.623,23.57,34.06,576.42,5.92,22.70,7.74,1.02,245.86,0.01,115.60,5.96,11.02,13.11
2021-03-17T00:18:06.494715,1.625,23.57,33.95,575.39,3.38,27.50,7.69,1.04,243.27,0.02,115.60,5.96,12.16,17.85
2021-03-17T00:21:06.710428,1.627,23.57,34.06,559.01,3.38,27.50,7.74,1.10,243.17,0.02,115.60,5.66,12.16,20.98
2021-03-17T00:24:06.940352,1.629,23.57,34.06,562.08,4.65,22.48,7.45,1.04,241.98,0.03,102.72,4.60,9.54,17.85
2021-03-17T00:27:07.155852,1.631,23.47,34.06,570.27,4.65,25.85,7.74,1.05,244.68,0.04,102.72,4.60,9.54,14.08
2021-03-17T00:30:07.403796,1.633,23.37,34.26,565.15,4.65,25.85,7.30,1.06,243.49,0.04,102.72,4.75,9.31,12.35
2021-03-17T00:33:07.639457,1.635,23.37,34.26,572.32,5.50,24.50,7.20,1.10,243.38,0.05,102.72,4.45,7.94,12.35
2021-03-17T00:36:07.872320,1.638,23.37,34.37,565.15,7.19,24.04,7.45,1.06,243.06,0.05,115.60,4.15,7.71,11.71
2021-03-17T00:39:08.105202,1.640,23.37,34.37,575.39,6.77,25.47,7.59,1.07,247.48,0.06,115.60,5.96,11.48,19.79
2021-03-17T00:42:08.320363,1.642,23.27,34.37,576.42,5.50,22.25,7.30,1.04,250.18,0.06,115.60,12.12,23.58,47.29
2021-03-17T00:45:08.535742,1.644,23.27,34.16,578.47,4.23,27.27,7.30,1.02,247.05,0.05,102.72,12.88,24.83,44.48
2021-03-17T00:48:08.762728,1.646,23.27,34.37,573.35,5.92,22.70,7.54,1.05,247.91,0.06,102.72,11.22,22.09,40.06
2021-03-17T00:51:08.979419,1.648,23.27,34.26,578.47,4.23,26.90,7.01,1.08,249.10,0.07,102.72,8.36,16.27,28.85
2021-03-17T00:54:09.194971,1.650,23.27,34.16,567.20,5.50,23.00,7.59,0.99,249.96,0.07,102.72,7.31,14.67,26.48
2021-03-17T00:57:09.430634,1.652,23.27,34.47,571.30,9.30,25.16,7.83,1.03,250.50,0.07,102.72,6.26,11.82,19.47
2021-03-17T01:00:09.645647,1.654,23.17,34.58,575.39,11.42,23.28,7.20,0.99,250.72,0.08,115.60,5.50,10.11,13.43
2021-03-17T01:03:09.867844,1.656,23.07,34.58,567.20,11.84,25.60,7.06,1.01,248.45,0.08,102.72,5.20,10.22,18.39
2021-03-17T01:06:10.076554,1.658,23.07,34.58,559.01,8.03,27.56,6.76,1.00,248.45,0.09,89.84,4.75,8.39,13.32
2021-03-17T01:09:10.296418,1.660,22.97,34.58,556.96,7.19,25.16,7.01,1.04,248.67,0.09,102.72,4.60,9.54,13.00
2021-03-17T01:12:10.507016,1.663,22.97,34.37,557.98,6.34,26.14,6.76,1.07,244.03,0.08,89.84,4.00,9.19,11.49
2021-03-17T01:15:10.762574,1.665,22.86,34.37,549.79,7.61,21.12,6.72,1.09,244.78,0.09,102.72,3.55,6.91,9.55
2021-03-17T01:18:10.983353,1.667,22.76,34.37,554.91,4.23,25.77,6.76,1.07,240.47,0.09,102.72,3.10,5.88,7.39
2021-03-17T01:21:11.200756,1.669,22.76,34.37,547.74,5.07,25.92,7.15,1.08,241.66,0.10,102.72,2.95,6.11,9.33
2021-03-17T01:24:11.403804,1.671,22.76,34.16,552.86,6.77,26.21,6.96,1.03,239.61,0.10,115.60,2.80,5.77,17.31
2021-03-17T01:27:11.623900,1.673,22.66,34.37,551.84,11.00,19.83,6.72,1.02,242.84,0.10,102.72,2.65,5.65,10.63
2021-03-17T01:30:11.865090,1.675,22.66,34.16,552.86,12.69,19.75,7.10,0.97,241.76,0.09,115.60,2.35,4.28,5.13
2021-03-17T01:33:12.121022,1.677,22.66,34.26,550.81,13.53,20.27,7.06,0.92,242.74,0.10,115.60,2.35,4.63,6.86
2021-03-17T01:36:12.368507,1.679,22.56,34.16,555.93,14.80,22.37,7.20,0.93,243.71,0.10,115.60,2.04,3.71,6.32
2021-03-17T01:39:12.605188,1.681,22.56,34.16,555.93,19.03,16.36,7.06,0.95,247.05,0.11,128.48,2.04,3.71,5.24
2021-03-17T01:42:12.824203,1.683,22.56,34.16,556.96,19.03,18.61,7.74,0.95,253.20,0.11,115.60,2.20,4.06,8.47
2021-03-17T01:45:13.063066,1.685,22.56,34.16,560.03,19.88,16.88,8.37,0.90,256.22,0.11,128.48,2.20,4.40,7.39
2021-03-17T01:48:13.268113,1.688,22.56,34.16,576.42,19.45,22.42,8.61,0.99,257.19,0.11,128.48,2.20,4.40,10.09
2021-03-17T01:51:13.486353,1.690,22.56,34.26,561.05,18.18,24.08,8.95,0.96,255.57,0.11,128.48,2.20,4.51,6.42
2021-03-17T01:54:13.710343,1.692,22.56,34.37,568.22,20.72,17.78,9.39,0.91,255.46,0.12,141.36,2.04,3.71,5.35
2021-03-17T01:57:13.932014,1.694,22.56,34.47,576.42,19.88,20.63,9.49,0.92,257.08,0.13,141.36,2.04,3.49,4.48
2021-03-17T02:00:14.167203,1.696,22.56,34.37,575.39,21.14,17.10,8.76,0.89,254.06,0.12,141.36,2.04,4.06,6.32
2021-03-17T02:03:14.385543,1.698,22.56,34.47,578.47,18.18,24.08,8.03,0.97,253.52,0.13,141.36,2.04,3.94,6.21
2021-03-17T02:06:14.601340,1.700,22.56,34.37,569.25,19.88,16.51,7.20,0.99,252.33,0.12,141.36,1.89,4.28,11.17
2021-03-17T02:09:14.871240,1.702,22.56,34.47,583.59,17.34,22.06,6.57,1.00,253.74,0.13,141.36,1.89,3.83,8.15
2021-03-17T02:12:15.049516,1.704,22.46,34.47,585.64,16.07,22.21,6.03,0.97,251.90,0.14,154.25,1.74,2.92,3.41
2021-03-17T02:15:15.261156,1.706,22.56,34.58,571.30,15.65,21.76,6.13,1.02,253.74,0.13,154.25,1.74,3.26,4.38
2021-03-17T02:18:15.477984,1.708,22.56,34.79,583.59,16.07,18.47,5.84,1.01,254.71,0.14,154.25,1.44,2.34,3.08
2021-03-17T02:21:15.691411,1.710,22.46,34.79,575.39,11.84,20.36,5.99,1.03,253.63,0.14,167.13,1.44,2.69,4.05
2021-03-17T02:24:15.860891,1.713,22.46,34.79,584.61,13.96,17.73,5.60,1.10,253.95,0.15,167.13,1.59,3.37,4.59
2021-03-17T02:27:16.042265,1.715,22.46,34.89,593.83,15.65,12.41,6.03,1.10,254.28,0.15,167.13,1.44,2.57,3.08
2021-03-17T02:30:16.221165,1.717,22.36,34.89,587.69,15.65,15.40,5.94,1.03,257.30,0.15,167.13,1.59,2.92,5.24
2021-03-17T02:33:16.370086,1.719,22.46,34.89,599.98,17.34,18.31,6.42,0.99,258.48,0.16,180.01,3.70,6.45,9.33
2021-03-17T02:36:16.546558,1.721,22.46,35.20,594.86,18.18,18.46,6.08,1.01,261.39,0.16,180.01,13.33,28.49,54.72
2021-03-17T02:39:16.771373,1.723,22.36,35.10,588.71,19.03,12.62,6.03,0.99,264.42,0.17,180.01,15.43,32.37,50.41
2021-03-17T02:42:17.012551,1.725,22.36,35.20,602.03,17.76,15.02,5.79,0.95,265.82,0.17,192.89,14.68,28.03,37.37
2021-03-17T02:45:17.235455,1.727,22.36,35.20,598.95,17.34,20.19,6.18,0.99,266.46,0.17,205.77,12.57,23.92,45.45
2021-03-17T02:48:17.439168,1.729,22.46,35.20,608.17,19.88,16.13,6.62,0.96,268.84,0.16,205.77,11.22,19.81,29.39
2021-03-17T02:51:17.665647,1.731,22.46,35.00,608.17,19.45,14.94,6.57,0.95,270.67,0.17,205.77,10.02,17.87,23.78
2021-03-17T02:54:17.909969,1.733,22.46,35.20,615.34,21.14,14.48,7.59,1.01,272.61,0.17,218.66,8.66,15.81,21.84
2021-03-17T02:57:18.130679,1.735,22.46,35.20,615.34,20.30,17.70,6.81,1.03,276.28,0.17,218.66,8.06,13.65,16.56
2021-03-17T03:00:18.290478,1.738,22.46,35.31,620.46,20.72,15.16,6.96,1.01,278.54,0.17,231.54,6.86,11.82,15.70
2021-03-17T03:03:18.498183,1.740,22.46,35.31,621.49,19.45,16.81,7.06,1.02,282.00,0.18,244.42,6.11,9.88,13.11
2021-03-17T03:06:18.718602,1.742,22.46,35.31,621.49,20.30,15.46,6.67,0.94,285.88,0.18,257.30,5.20,8.51,14.51
2021-03-17T03:09:18.948774,1.744,22.46,35.52,644.02,18.61,16.29,6.28,1.01,290.62,0.18,270.18,4.75,7.60,10.31
2021-03-17T03:12:19.172644,1.746,22.56,35.52,630.71,16.92,21.24,6.18,1.03,295.37,0.18,270.18,4.30,6.91,8.90
2021-03-17T03:15:19.380818,1.748,22.46,35.52,632.75,15.65,19.89,5.74,1.00,300.33,0.18,283.07,4.00,6.23,7.93
2021-03-17T03:18:19.600738,1.750,22.46,35.52,636.85,16.07,21.46,5.50,1.05,305.29,0.18,283.07,3.55,4.97,9.77
2021-03-17T03:21:19.803744,1.752,22.46,35.52,633.78,16.49,11.05,5.40,1.08,311.55,0.20,295.95,2.80,3.71,4.38
2021-03-17T03:24:20.019125,1.754,22.46,35.62,646.07,15.22,16.82,5.30,1.10,316.73,0.19,308.83,2.50,3.60,4.05
2021-03-17T03:27:20.223878,1.756,22.46,35.94,638.90,13.53,18.03,5.16,1.13,322.77,0.20,308.83,2.50,3.71,5.88
2021-03-17T03:30:20.390675,1.758,22.46,35.94,654.27,14.38,15.18,5.45,1.14,329.45,0.20,334.59,2.65,3.83,6.32
2021-03-17T03:33:20.610275,1.760,22.46,35.83,653.24,13.11,13.84,5.21,1.19,337.54,0.21,334.59,2.65,3.03,3.62
2021-03-17T03:36:20.832104,1.763,22.46,35.83,656.31,12.69,15.26,4.96,1.18,344.01,0.21,347.48,2.35,2.57,2.76
2021-03-17T03:39:21.056931,1.765,22.46,35.94,659.39,10.15,16.32,5.30,1.20,351.89,0.21,347.48,2.20,2.92,3.62
2021-03-17T03:42:21.275801,1.767,22.46,36.04,658.36,9.30,19.92,5.50,1.24,359.87,0.21,360.36,2.20,2.57,3.30
2021-03-17T03:45:21.481663,1.769,22.36,35.83,658.36,9.73,18.12,5.45,1.24,365.48,0.22,360.36,1.89,2.46,4.91
2021-03-17T03:48:21.701962,1.771,22.46,35.83,648.12,11.00,14.59,5.40,1.20,370.87,0.22,360.36,1.89,2.46,3.08
2021-03-17T03:51:21.946169,1.773,22.46,36.04,652.22,10.15,15.94,5.11,1.19,372.27,0.22,347.48,1.74,2.23,3.94
2021-03-17T03:54:22.186436,1.775,22.46,36.04,638.90,8.88,16.10,5.16,1.29,378.31,0.23,347.48,1.59,2.34,3.08
2021-03-17T03:57:22.359453,1.777,22.36,35.94,649.14,9.73,16.99,5.06,1.26,378.85,0.21,347.48,1.44,1.89,4.59
2021-03-17T04:00:22.580511,1.779,22.36,36.14,650.17,9.30,17.30,5.45,1.27,380.26,0.22,347.48,1.44,1.66,2.65
2021-03-17T04:03:22.803361,1.781,22.26,36.14,647.10,9.73,15.87,5.35,1.16,384.14,0.23,347.48,1.59,1.55,5.35
2021-03-17T04:06:23.022437,1.783,22.46,36.35,648.12,10.15,15.57,5.40,1.23,384.79,0.23,360.36,1.59,1.77,2.00
2021-03-17T04:09:23.247860,1.785,22.36,36.35,646.07,10.15,15.57,5.45,1.23,383.81,0.24,360.36,1.44,1.55,1.90
2021-03-17T04:12:23.471096,1.788,22.36,36.14,660.41,9.73,18.87,5.50,1.19,384.03,0.23,360.36,1.44,1.66,2.65
2021-03-17T04:15:23.715640,1.790,22.36,36.35,650.17,12.69,12.64,5.30,1.23,383.60,0.23,373.24,1.44,1.66,1.90
2021-03-17T04:18:23.950012,1.792,22.46,36.46,656.31,12.69,15.26,5.35,1.20,383.06,0.24,373.24,1.29,1.55,1.90
2021-03-17T04:21:24.209788,1.794,22.46,36.56,660.41,15.22,12.71,5.35,1.14,381.77,0.24,360.36,1.29,1.32,1.57
2021-03-17T04:24:24.433387,1.796,22.46,36.77,655.29,13.53,13.16,5.60,1.18,381.77,0.25,360.36,2.80,4.63,7.39
2021-03-17T04:27:24.611894,1.798,22.46,36.67,645.05,13.53,15.78,5.45,1.16,378.96,0.24,347.48,12.57,23.80,43.08
2021-03-17T04:30:24.789049,1.800,22.36,36.67,644.02,12.69,16.38,5.50,1.24,376.91,0.24,347.48,15.13,28.71,49.01
2021-03-17T04:33:24.950428,1.802,22.46,36.77,651.19,12.69,17.88,5.21,1.19,373.14,0.25,334.59,14.38,27.23,42.00
2021-03-17T04:36:25.192772,1.804,22.46,36.56,646.07,11.84,18.11,5.50,1.16,371.20,0.25,334.59,12.88,24.26,40.39
2021-03-17T04:39:25.412843,1.806,22.46,36.56,641.97,11.42,18.04,5.35,1.22,371.41,0.23,334.59,10.32,17.98,24.43
2021-03-17T04:42:25.651061,1.808,22.46,36.77,637.88,10.57,21.63,5.94,1.17,369.25,0.24,334.59,9.42,16.16,20.98
2021-03-17T04:45:25.880531,1.810,22.46,36.77,637.88,11.00,16.47,5.50,1.17,364.94,0.24,334.59,8.51,14.10,18.71
2021-03-17T04:48:26.107569,1.813,22.46,36.67,633.78,11.42,17.66,5.60,1.17,362.67,0.24,334.59,6.86,11.25,14.73
2021-03-17T04:51:26.331559,1.815,22.46,36.67,639.93,12.69,14.89,5.60,1.17,359.55,0.25,334.59,5.96,8.51,9.55
2021-03-17T04:54:26.559068,1.817,22.46,36.67,644.02,11.84,16.24,5.84,1.19,358.68,0.25,334.59,5.35,8.17,11.81
2021-03-17T04:57:26.761580,1.819,22.46,36.67,639.93,10.15,15.57,5.60,1.22,355.23,0.25,334.59,5.05,7.71,8.69
2021-03-17T05:00:26.982577,1.821,22.46,36.88,648.12,8.03,20.82,5.26,1.24,352.00,0.24,321.71,4.60,7.14,8.36
2021-03-17T05:03:27.201852,1.823,22.46,36.77,624.56,9.30,18.79,5.84,1.17,349.95,0.25,321.71,4.30,6.57,7.83
2021-03-17T05:06:27.437573,1.825,22.46,36.77,638.90,11.00,14.97,5.69,1.24,346.60,0.24,308.83,4.45,7.25,9.23
2021-03-17T05:09:27.655454,1.827,22.36,36.77,627.63,8.88,21.71,5.94,1.16,343.58,0.24,308.83,4.30,6.91,8.80
